date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:07	181251/181251	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:34:04%20GMT	https://www.bmw.com/en/index.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/index.html	(from )
15:04:07	147/147	---M-Z	200	added ('OK')	text/plain	etag:%2216f-5fc60342d5780%22	https://www.bmw.com/robots.txt		(from )
15:04:08	5238/5238	---M--	200	added ('OK')	image/png	etag:%222669-5f99dda778180%22	https://www.bmw.com/etc.clientlibs/settings/wcm/designs/bmwcom/base/resources/ci2020/img/favicon.png	C:/Users/DELL/Desktop/bmw/www.bmw.com/etc.clientlibs/settings/wcm/designs/bmwcom/base/resources/ci2020/img/favicon.png	(from https://www.bmw.com/en/index.html)
15:04:08	10023/10023	---M--	200	added ('OK')	image/png	etag:%2232c2-5f99ca8936680%22	https://www.bmw.com/etc.clientlibs/settings/wcm/designs/bmwcom/base/resources/ci2020/img/apple-touch-icon.png	C:/Users/DELL/Desktop/bmw/www.bmw.com/etc.clientlibs/settings/wcm/designs/bmwcom/base/resources/ci2020/img/apple-touch-icon.png	(from https://www.bmw.com/en/index.html)
15:04:10	118696/118696	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Oct%202023%2009:34:08%20GMT	https://www.bmw.com/etc/clientlibs/wcmp/consentcontroller.fallback/epaas.js	C:/Users/DELL/Desktop/bmw/www.bmw.com/etc/clientlibs/wcmp/consentcontroller.fallback/epaas.js	(from https://www.bmw.com/en/index.html)
15:04:10	111705/111705	---M--	200	added ('OK')	image/jpeg	etag:%2296354-5fd4162cf2f00%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/home/BMW_OG.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/home/BMW_OG.jpg	(from https://www.bmw.com/en/index.html)
15:04:10	26955/26955	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2016%20Aug%202022%2012:35:58%20GMT	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/configuration/tracylib.js.asset.1660653358824.js	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/configuration/tracylib.js.asset.1660653358824.js	(from https://www.bmw.com/en/index.html)
15:04:11	0/0	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Sep%202023%2007:00:25%20GMT	https://www.bmw.com/etc.clientlibs/bmwcom/clientlibs/clientlib-dependencies.min.prod5.1691126179817.min.css	C:/Users/DELL/Desktop/bmw/www.bmw.com/etc.clientlibs/bmwcom/clientlibs/clientlib-dependencies.min.prod5.1691126179817.min.css	(from https://www.bmw.com/en/index.html)
15:04:11	132438/132438	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Sep%202023%2007:00:25%20GMT	https://www.bmw.com/etc.clientlibs/bmwcom/clientlibs/clientlib-site.min.prod5.1691126179817.min.css	C:/Users/DELL/Desktop/bmw/www.bmw.com/etc.clientlibs/bmwcom/clientlibs/clientlib-site.min.prod5.1691126179817.min.css	(from https://www.bmw.com/en/index.html)
15:04:11	37943/37943	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Sep%202023%2007:00:25%20GMT	https://www.bmw.com/etc.clientlibs/bmwcom/clientlibs/clientlib-site.min.prod5.1691126179817.js	C:/Users/DELL/Desktop/bmw/www.bmw.com/etc.clientlibs/bmwcom/clientlibs/clientlib-site.min.prod5.1691126179817.js	(from https://www.bmw.com/en/index.html)
15:04:13	203/203	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Oct%202023%2009:34:11%20GMT	https://www.bmw.com/en/ak.m	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/ak.m	(from https://www.bmw.com/en/index.html)
15:04:13	203/203	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Oct%202023%2009:34:12%20GMT	https://www.bmw.com/en/ak.t	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/ak.t	(from https://www.bmw.com/en/index.html)
15:04:14	140309/140309	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:34:12%20GMT	https://www.bmw.com/en/circular-world.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/circular-world.html	(from https://www.bmw.com/en/index.html)
15:04:15	146755/146755	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:34:13%20GMT	https://www.bmw.com/en/digital-journey.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/digital-journey.html	(from https://www.bmw.com/en/index.html)
15:04:15	145460/145460	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:34:13%20GMT	https://www.bmw.com/en/electric-future.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/electric-future.html	(from https://www.bmw.com/en/index.html)
15:04:15	139674/139674	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:34:14%20GMT	https://www.bmw.com/en/freude.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/freude.html	(from https://www.bmw.com/en/index.html)
15:04:16	138786/138786	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:34:14%20GMT	https://www.bmw.com/en/digital-journey/bmw-i5-helpful-features-for-everyday-life.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/digital-journey/bmw-i5-helpful-features-for-everyday-life.html	(from https://www.bmw.com/en/index.html)
15:04:16	89804/89804	---M--	200	added ('OK')	image/jpeg	etag:%2242431-605151855eb40%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/digital-journey/i5/i5-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/digital-journey/i5/i5-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:06:17	166258/166258	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:36:15%20GMT	https://www.bmw.com/en/innovation/hypnopolis2-podcast.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/innovation/hypnopolis2-podcast.html	(from https://www.bmw.com/en/index.html)
15:06:19	141131/141131	---M--	200	added ('OK')	image/jpeg	etag:%228669a-606f9093ed500%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/hypnopolis2-podcast/hypno2-00-teaser-square.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/hypnopolis2-podcast/hypno2-00-teaser-square.jpg	(from https://www.bmw.com/en/index.html)
15:06:20	113811/113811	---M--	200	added ('OK')	image/jpeg	etag:%226b152-606f9096c9bc0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/hypnopolis2-podcast/hypno2-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/hypnopolis2-podcast/hypno2-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:21	124861/124861	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:36:19%20GMT	https://www.bmw.com/en/freude/freude-forever-magazine-issue2-the-neue-new.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/freude/freude-forever-magazine-issue2-the-neue-new.html	(from https://www.bmw.com/en/index.html)
15:06:23	92628/92628	---M--	200	added ('OK')	image/jpeg	etag:%22ba4fd-60485110585c0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/freude/ff2/ff2-00-teaser-square.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/freude/ff2/ff2-00-teaser-square.jpg	(from https://www.bmw.com/en/index.html)
15:06:24	144051/144051	---M--	200	added ('OK')	image/jpeg	etag:%22ea1bd-60394cc3f2f40%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/freude/ff2/ff2-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/freude/ff2/ff2-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:25	54574/54574	---M--	200	added ('OK')	image/jpeg	etag:%223e829-5fd551261cc80%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/automotive-life/ex-logo/exl-01-stage-hd9.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/automotive-life/ex-logo/exl-01-stage-hd9.jpg	(from https://www.bmw.com/en/index.html)
15:06:26	115271/115271	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:36:24%20GMT	https://www.bmw.com/en/bmw-explained.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/bmw-explained.html	(from https://www.bmw.com/en/index.html)
15:06:27	108534/108534	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:36:25%20GMT	https://www.bmw.com/en/podcasts-overview.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/podcasts-overview.html	(from https://www.bmw.com/en/index.html)
15:06:28	45547/45547	---M--	200	added ('OK')	image/jpeg	etag:%22da9b4-5fd76949f7640%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/emyths/em-00-teaser-high.png	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/emyths/em-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:29	29451/29451	---M--	200	added ('OK')	image/jpeg	etag:%221ed12-5fe11b4563140%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcast-teaser/fat/fat-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcast-teaser/fat/fat-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:30	55152/55152	---M--	200	added ('OK')	image/jpeg	etag:%227344b-5fd416339fec0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcast-teaser/dee/dee-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcast-teaser/dee/dee-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:52	30755/30755	---M--	200	added ('OK')	image/jpeg	etag:%2237994-5fd4163588340%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcasts/greenest-car-lp/gcl-001-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcasts/greenest-car-lp/gcl-001-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:53	28562/28562	---M--	200	added ('OK')	image/jpeg	etag:%221d270-5fd4162fcf5c0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcast-teaser/fwd-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/podcast-teaser/fwd-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:06:55	58510/58510	---M--	200	added ('OK')	image/jpeg	etag:%225693a-5fd550aa22800%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/hypnopolis-podcast/bmw-podcast-hypnopolis-00-teaser-high-00.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/hypnopolis-podcast/bmw-podcast-hypnopolis-00-teaser-high-00.jpg	(from https://www.bmw.com/en/index.html)
15:06:59	58715/58715	---M--	200	added ('OK')	image/jpeg	etag:%22700d2-5fd554159b980%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/podcasts/changing_lanes/en/cl-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/podcasts/changing_lanes/en/cl-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:07:00	108137/108137	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:36:58%20GMT	https://www.bmw.com/en/neue-klasse.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/neue-klasse.html	(from https://www.bmw.com/en/index.html)
15:07:02	266217/266217	---M--	200	added ('OK')	image/jpeg	etag:%22f92bf-60369a3186bc0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-hub-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-hub-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:07:04	112991/112991	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:37:02%20GMT	https://www.bmw.com/en/freude/bmw-vision-neue-klasse-a-new-perspective-on-mobility.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/freude/bmw-vision-neue-klasse-a-new-perspective-on-mobility.html	(from https://www.bmw.com/en/index.html)
15:07:04	455847/455847	---M--	200	added ('OK')	image/jpeg	etag:%22de92d-6030993787d00%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-hub-00-teaser-square.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-hub-00-teaser-square.jpg	(from https://www.bmw.com/en/index.html)
15:07:06	58256/58256	---M--	200	added ('OK')	image/jpeg	etag:%2275a30-60448d1b943c0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/mobility/nk-mag-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/mobility/nk-mag-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:07	103431/103431	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:05%20GMT	https://www.bmw.com/en/neue-klasse/road-to-neue-klasse.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/neue-klasse/road-to-neue-klasse.html	(from https://www.bmw.com/en/index.html)
15:09:10	380458/380458	---M--	200	added ('OK')	image/jpeg	etag:%22c01ba-602a2c0734040%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-prime-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-prime-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:10	153798/153798	---M--	200	added ('OK')	image/jpeg	etag:%229cba6-602a2c0a10700%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-prime-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/events/neue-klasse/neue-klasse-prime-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
15:09:11	141737/141737	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:09%20GMT	https://www.bmw.com/en/electric-future/electric-car-myths-podcast.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/electric-future/electric-car-myths-podcast.html	(from https://www.bmw.com/en/index.html)
15:09:14	273/273	---M--	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Oct%202023%2009:39:12%20GMT	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/emyths/em-00-teaser-hd.png	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/emyths/em-00-teaser-hd.png	(from https://www.bmw.com/en/index.html)
15:09:15	134031/134031	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:13%20GMT	https://www.bmw.com/en/innovation/how-hydrogen-fuel-cell-cars-work.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/innovation/how-hydrogen-fuel-cell-cars-work.html	(from https://www.bmw.com/en/index.html)
15:09:16	61756/61756	---M--	200	added ('OK')	image/jpeg	etag:%225861b-5fd28d87ad100%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/wasserstoff/wss-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/wasserstoff/wss-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:17	41943/41943	---M--	200	added ('OK')	image/jpeg	etag:%22908a4-5fd28d88a1340%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/wasserstoff/wss-00-teaser-high-pod-1.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/Innovation/wasserstoff/wss-00-teaser-high-pod-1.jpg	(from https://www.bmw.com/en/index.html)
15:09:18	106419/106419	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:16%20GMT	https://www.bmw.com/en/digital-journey/startups-and-the-future-of-mobility-with-alexandra-renner.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/digital-journey/startups-and-the-future-of-mobility-with-alexandra-renner.html	(from https://www.bmw.com/en/index.html)
15:09:19	77591/77591	---M--	200	added ('OK')	image/jpeg	etag:%223e0a2-5fd4169115b40%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/digital-journey/fat-Alexandra-Renner/audiopodcast-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/digital-journey/fat-Alexandra-Renner/audiopodcast-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:20	169324/169324	---M--	200	added ('OK')	image/jpeg	etag:%2297117-5fd5532548280%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/digital-journey/fat-Alexandra-Renner/audiopodcast-01-teaser-square.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/digital-journey/fat-Alexandra-Renner/audiopodcast-01-teaser-square.jpg	(from https://www.bmw.com/en/index.html)
15:09:21	121504/121504	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:19%20GMT	https://www.bmw.com/en/electric-future/short-film-the-calm-bmw-i7-m70.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/electric-future/short-film-the-calm-bmw-i7-m70.html	(from https://www.bmw.com/en/index.html)
15:09:22	118480/118480	---M--	200	added ('OK')	image/jpeg	etag:%22c991f-5fd5532454040%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/thecalm/tc-00-teaser-hd.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/thecalm/tc-00-teaser-hd.jpg	(from https://www.bmw.com/en/index.html)
15:09:23	135536/135536	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202023%2009:39:21%20GMT	https://www.bmw.com/en/electric-future/the-icon-electromobililty-on-the-water.html	C:/Users/DELL/Desktop/bmw/www.bmw.com/en/electric-future/the-icon-electromobililty-on-the-water.html	(from https://www.bmw.com/en/index.html)
15:09:23	116387/116387	---M--	200	added ('OK')	image/jpeg	etag:%22927df-5fd4168f2d6c0%22	https://www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/thecalm/tc-00-teaser-high.jpg	C:/Users/DELL/Desktop/bmw/www.bmw.com/content/dam/bmw/marketBMWCOM/bmw_com/categories/electric-future/thecalm/tc-00-teaser-high.jpg	(from https://www.bmw.com/en/index.html)
